hotelid,roomamenities,roomtype 
169,"Free toiletries, Shower, Hand Towel, Bathroom, Dishwasher, Ironing facilities, Shoeshine kit, Refrigerator, Fire extinguisher, Hot tub, Scale,",Hollywood Twin Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Dishwasher, Ironing facilities, Shoeshine kit, Refrigerator, Fire extinguisher, Hot tub, Scale,",Hollywood Twin Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Fan, iPod docking station, Laptop workspace, Dishwasher, High chair, Shoeshine kit,",Queen Bed Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Fan, iPod docking station, Laptop workspace, Dishwasher, High chair, Shoeshine kit,",Queen Bed Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Fan, iPod docking station, Laptop workspace, Dishwasher, High chair, Shoeshine kit,",Queen Bed Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Fan, iPod docking station, Laptop workspace, Dishwasher, High chair, Shoeshine kit,",Queen Bed Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Fire extinguisher, Fan, iPod docking station, Laptop workspace, Dishwasher, High chair, Shoeshine kit,",Queen Bed Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Free Wi-Fi in all rooms!, Trouser press, Separate living room, Sofa, High chair, Clothes rack,",Duplex Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Free Wi-Fi in all rooms!, Trouser press, Separate living room, Sofa, High chair, Clothes rack,",Duplex Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Free Wi-Fi in all rooms!, Trouser press, Separate living room, Sofa, High chair, Clothes rack,",Duplex Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Free Wi-Fi in all rooms!, Trouser press, Separate living room, Sofa, High chair, Clothes rack,",Duplex Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Complimentary tea, Free Wi-Fi in all rooms!, Trouser press, Separate living room, Sofa, High chair, Clothes rack,",Duplex Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Hair dryer, Free welcome drink, Clothes rack, Additional toilet, Shoeshine kit, Mosquito net, iPod docking station, High chair, Washing machine,",President Suite
169,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Hair dryer, Free welcome drink, Clothes rack, Additional toilet, Shoeshine kit, Mosquito net, iPod docking station, High chair, Washing machine,",President Suite
169,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Hair dryer, Free welcome drink, Clothes rack, Additional toilet, Shoeshine kit, Mosquito net, iPod docking station, High chair, Washing machine,",President Suite
169,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Hair dryer, Free welcome drink, Clothes rack, Additional toilet, Shoeshine kit, Mosquito net, iPod docking station, High chair, Washing machine,",President Suite
169,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Hair dryer, Free welcome drink, Clothes rack, Additional toilet, Shoeshine kit, Mosquito net, iPod docking station, High chair, Washing machine,",President Suite
170,"Free toiletries, Shower, Hand Towel, Bathroom, Separate dining area, Laptop workspace, Scale, Desk, Mini bar, iPod docking station, Humidifier, Kitchen,",Lanai
170,"Free toiletries, Shower, Hand Towel, Bathroom, Separate dining area, Laptop workspace, Scale, Desk, Mini bar, iPod docking station, Humidifier, Kitchen,",Lanai
170,"Free toiletries, Shower, Hand Towel, Bathroom, Separate dining area, Laptop workspace, Scale, Desk, Mini bar, iPod docking station, Humidifier, Kitchen,",Lanai
170,"Free toiletries, Shower, Hand Towel, Bathroom, Separate dining area, Laptop workspace, Scale, Desk, Mini bar, iPod docking station, Humidifier, Kitchen,",Lanai
170,"Free toiletries, Shower, Hand Towel, Bathroom, Separate dining area, Laptop workspace, Scale, Desk, Mini bar, iPod docking station, Humidifier, Kitchen,",Lanai
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], DVD/CD player, Hair dryer, Washing machine, Separate dining area, Wardrobe or closet, Linens,",Studio
170,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Refrigerator, Cleaning products, Video game console, Internet access – wireless, iPod docking station,",Triple Room
170,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Refrigerator, Cleaning products, Video game console, Internet access – wireless, iPod docking station,",Triple Room
170,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Refrigerator, Cleaning products, Video game console, Internet access – wireless, iPod docking station,",Triple Room
170,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Refrigerator, Cleaning products, Video game console, Internet access – wireless, iPod docking station,",Triple Room
170,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Refrigerator, Cleaning products, Video game console, Internet access – wireless, iPod docking station,",Triple Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Electric blanket, Air conditioning, Sofa, Separate dining area, Wardrobe or closet, Additional bathroom,",Hollywood Twin Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Electric blanket, Air conditioning, Sofa, Separate dining area, Wardrobe or closet, Additional bathroom,",Hollywood Twin Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Electric blanket, Air conditioning, Sofa, Separate dining area, Wardrobe or closet, Additional bathroom,",Hollywood Twin Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Electric blanket, Air conditioning, Sofa, Separate dining area, Wardrobe or closet, Additional bathroom,",Hollywood Twin Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Electric blanket, Air conditioning, Sofa, Separate dining area, Wardrobe or closet, Additional bathroom,",Hollywood Twin Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wardrobe or closet, High Speed Wireless Internet (wifi), Daily newspaper, Toiletries, Air conditioning, Heating, Internet access – wireless,",Queen Bed Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wardrobe or closet, High Speed Wireless Internet (wifi), Daily newspaper, Toiletries, Air conditioning, Heating, Internet access – wireless,",Queen Bed Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wardrobe or closet, High Speed Wireless Internet (wifi), Daily newspaper, Toiletries, Air conditioning, Heating, Internet access – wireless,",Queen Bed Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wardrobe or closet, High Speed Wireless Internet (wifi), Daily newspaper, Toiletries, Air conditioning, Heating, Internet access – wireless,",Queen Bed Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wardrobe or closet, High Speed Wireless Internet (wifi), Daily newspaper, Toiletries, Air conditioning, Heating, Internet access – wireless,",Queen Bed Room
171,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Satellite/cable channels, Wi-Fi in public areas, LCD / LED Television with Satellite Channels, Full kitchen, High Speed Wireless Internet (wifi), Free instant coffee, Mosquito net, Locker, Soundproofing,",Studio
171,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Satellite/cable channels, Wi-Fi in public areas, LCD / LED Television with Satellite Channels, Full kitchen, High Speed Wireless Internet (wifi), Free instant coffee, Mosquito net, Locker, Soundproofing,",Studio
171,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Satellite/cable channels, Wi-Fi in public areas, LCD / LED Television with Satellite Channels, Full kitchen, High Speed Wireless Internet (wifi), Free instant coffee, Mosquito net, Locker, Soundproofing,",Studio
171,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Satellite/cable channels, Wi-Fi in public areas, LCD / LED Television with Satellite Channels, Full kitchen, High Speed Wireless Internet (wifi), Free instant coffee, Mosquito net, Locker, Soundproofing,",Studio
171,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Satellite/cable channels, Wi-Fi in public areas, LCD / LED Television with Satellite Channels, Full kitchen, High Speed Wireless Internet (wifi), Free instant coffee, Mosquito net, Locker, Soundproofing,",Studio
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, High chair, Hot tub, Free bottled water, Kitchenware, iPod docking station, Scale,",President Suite
172,"Free toiletries, Shower, Hand Towel, Bathroom, Extra long bed, Trouser press, Ironing facilities, Air conditioning, Dart board, Wake-up service,",Duplex Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Extra long bed, Trouser press, Ironing facilities, Air conditioning, Dart board, Wake-up service,",Duplex Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Extra long bed, Trouser press, Ironing facilities, Air conditioning, Dart board, Wake-up service,",Duplex Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Extra long bed, Trouser press, Ironing facilities, Air conditioning, Dart board, Wake-up service,",Duplex Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Extra long bed, Trouser press, Ironing facilities, Air conditioning, Dart board, Wake-up service,",Duplex Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Free instant coffee, Laptop workspace, Closet, Clothes rack, Electric blanket, Free bottled water, Extra long bed,",Triple Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Free instant coffee, Laptop workspace, Closet, Clothes rack, Electric blanket, Free bottled water, Extra long bed,",Triple Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Free instant coffee, Laptop workspace, Closet, Clothes rack, Electric blanket, Free bottled water, Extra long bed,",Triple Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Free instant coffee, Laptop workspace, Closet, Clothes rack, Electric blanket, Free bottled water, Extra long bed,",Triple Room
172,"Free toiletries, Shower, Hand Towel, Bathroom, Scale, Free instant coffee, Laptop workspace, Closet, Clothes rack, Electric blanket, Free bottled water, Extra long bed,",Triple Room
173,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, On-demand movies, Pets allowed in room, Carbon monoxide detector, High Speed Wireless Internet (wifi), Full kitchen, Trouser press,",Single Room
173,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, On-demand movies, Pets allowed in room, Carbon monoxide detector, High Speed Wireless Internet (wifi), Full kitchen, Trouser press,",Single Room
173,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, On-demand movies, Pets allowed in room, Carbon monoxide detector, High Speed Wireless Internet (wifi), Full kitchen, Trouser press,",Single Room
173,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, On-demand movies, Pets allowed in room, Carbon monoxide detector, High Speed Wireless Internet (wifi), Full kitchen, Trouser press,",Single Room
173,"Free toiletries, Shower, Hand Towel, Bathroom, Mirror, On-demand movies, Pets allowed in room, Carbon monoxide detector, High Speed Wireless Internet (wifi), Full kitchen, Trouser press,",Single Room
173,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Pets allowed in room, Extra long bed, Mosquito net, Fire extinguisher, High floor, Scale, LCD / LED Television with Satellite Channels,",Twin Double Room
173,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Pets allowed in room, Extra long bed, Mosquito net, Fire extinguisher, High floor, Scale, LCD / LED Television with Satellite Channels,",Twin Double Room
